"county","FIPS","centralDecade","aveWetDays","fiveYrAveWetDaysCentYr_-10","fiveYrAveWetDaysCentYr_-9","fiveYrAveWetDaysCentYr_-8","fiveYrAveWetDaysCentYr_-7","fiveYrAveWetDaysCentYr_-6","fiveYrAveWetDaysCentYr_-5","fiveYrAveWetDaysCentYr_-4","fiveYrAveWetDaysCentYr_-3","fiveYrAveWetDaysCentYr_-2","fiveYrAveWetDaysCentYr_-1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"Accomack_Virginia_51001","51001",1970,0.161862527716186,0.202439024390244,0.2,0.253658536585366,0.253658536585366,0.253658536585366,0.253658536585366,0.35609756097561,0.102439024390244,0.102439024390244,0.128048780487805,0.170731707317073,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Accomack_Virginia_51001","51001",2000,0.824390243902439,0.207317073170732,0.207317073170732,0.104878048780488,0.104878048780488,0.504878048780488,0.4,0.4,0.958536585365854,1.1,0.7,0.724390243902439,0.785365853658537,0.241463414634146,0.3,0.95609756097561,0.931707317073171,1.00487804878049,1.68536585365854,1.55365853658537,0.897560975609756,1.31707317073171,1.38292682926829,0.768292682926829,0.860975609756098,1.41951219512195,1.1780487804878,1.07317073170732,1.18780487804878,1.40487804878049,1.05792682926829
"Accomack_Virginia_51001","51001",2030,1.89024390243902,1.11382113821138,1.43292682926829,1.89024390243902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albemarle_Virginia_51003","51003",1970,0.275974025974026,0.433928571428571,0.0125,0.283928571428571,0.283928571428571,0.483928571428571,0.471428571428571,0.471428571428571,0.323214285714286,0.323214285714286,0.154017857142857,0.205357142857143,0.308035714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albemarle_Virginia_51003","51003",2000,0.84047619047619,0.289285714285714,0.489285714285714,0.489285714285714,0.4375,0.75,0.807142857142857,0.623214285714286,1.0125,0.969642857142857,0.689285714285714,0.542857142857143,0.730357142857143,0.714285714285714,1.1375,1.52142857142857,1.6125,1.55535714285714,1.23928571428571,1.01607142857143,1.14464285714286,0.983928571428571,1.04107142857143,0.983928571428571,1.00892857142857,0.469642857142857,0.539285714285714,0.591071428571429,0.603571428571429,0.708928571428571,0.879464285714286
"Albemarle_Virginia_51003","51003",2030,1.79464285714286,1.04464285714286,0.928571428571429,1.79464285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alexandria_Virginia_51510","51510",1970,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alexandria_Virginia_51510","51510",2000,0.677777777777778,0,0.2,0.2,0.4,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.8,1,1.2,1.2,1.2,0.8,0.8,1,1.2,1.2,1.2,0.866666666666667,0.466666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.466666666666667,0.583333333333333
"Alexandria_Virginia_51510","51510",2030,1.33333333333333,0.777777777777778,0.666666666666667,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alleghany_Virginia_51005","51005",1970,0.161038961038961,0.182857142857143,0.02,0.225714285714286,0.205714285714286,0.228571428571429,0.228571428571429,0.317142857142857,0.128571428571429,0.128571428571429,0.132142857142857,0.176190476190476,0.0428571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alleghany_Virginia_51005","51005",2000,0.451428571428571,0.105714285714286,0.117142857142857,0.0285714285714286,0.02,0.234285714285714,0.234285714285714,0.222857142857143,0.302857142857143,0.32,0.105714285714286,0.117142857142857,0.434285714285714,0.834285714285714,0.842857142857143,0.865714285714286,0.994285714285714,0.677142857142857,0.337142857142857,0.425714285714286,0.534285714285714,0.545714285714286,0.725714285714286,0.585714285714286,0.491428571428571,0.534285714285714,0.662857142857143,0.614285714285714,0.62,0.614285714285714,0.55
"Alleghany_Virginia_51005","51005",2030,0.114285714285714,0.266666666666667,0.0714285714285714,0.114285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amelia_Virginia_51007","51007",1970,0.143356643356643,0.253846153846154,0,0.315384615384615,0.315384615384615,0.315384615384615,0.315384615384615,0.315384615384615,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amelia_Virginia_51007","51007",2000,0.673717948717949,0,0.2,0.334615384615385,0.334615384615385,0.723076923076923,0.723076923076923,0.523076923076923,0.834615384615385,0.834615384615385,0.446153846153846,0.480769230769231,0.680769230769231,0.376923076923077,0.530769230769231,0.938461538461538,1.10384615384615,1.10384615384615,1.09230769230769,1.13846153846154,0.984615384615385,0.784615384615385,0.584615384615385,0.453846153846154,0.434615384615385,0.426923076923077,0.426923076923077,0.946153846153846,0.95,1.10769230769231,1.07692307692308
"Amelia_Virginia_51007","51007",2030,1.69230769230769,1.43589743589744,0.855769230769231,1.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amherst_Virginia_51009","51009",1970,0.412878787878788,0.436111111111111,0.0388888888888889,0.369444444444444,0.369444444444444,0.586111111111111,0.561111111111111,0.558333333333333,0.538888888888889,0.538888888888889,0.388888888888889,0.518518518518518,0.777777777777778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amherst_Virginia_51009","51009",2000,0.868055555555556,0.313888888888889,0.513888888888889,0.513888888888889,0.330555555555556,0.577777777777778,0.597222222222222,0.4,0.761111111111111,0.677777777777778,0.430555555555556,0.438888888888889,0.644444444444444,0.65,1,1.35,1.525,1.33055555555556,1.125,1.09722222222222,1.19166666666667,1.04166666666667,1.26944444444444,1.10833333333333,1.08888888888889,0.694444444444444,0.638888888888889,1.04444444444444,1.05,1.22777777777778,1.47222222222222
"Amherst_Virginia_51009","51009",2030,2.625,1.96296296296296,1.32638888888889,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appomattox_Virginia_51011","51011",1970,0.297682709447415,0.4,0,0.250980392156863,0.250980392156863,0.470588235294118,0.470588235294118,0.470588235294118,0.403921568627451,0.403921568627451,0.230392156862745,0.30718954248366,0.46078431372549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appomattox_Virginia_51011","51011",2000,0.676470588235294,0.184313725490196,0.384313725490196,0.384313725490196,0.2,0.403921568627451,0.407843137254902,0.207843137254902,0.505882352941176,0.505882352941176,0.301960784313725,0.301960784313725,0.501960784313725,0.282352941176471,0.482352941176471,0.803921568627451,1.1921568627451,1.1921568627451,1.31372549019608,1.31372549019608,1.22352941176471,0.831372549019608,0.803921568627451,0.603921568627451,0.733333333333333,0.749019607843137,0.752941176470588,0.968627450980392,0.968627450980392,1.52941176470588,1.60294117647059
"Appomattox_Virginia_51011","51011",2030,4.45098039215686,2.13071895424837,2.22549019607843,4.45098039215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arlington_Virginia_51013","51013",1970,0.0227272727272727,0.4,0,0,0,0.05,0.05,0.05,0.05,0.05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arlington_Virginia_51013","51013",2000,0.666666666666667,0,0.2,0.2,0.3,0.55,0.75,0.55,0.75,0.85,0.6,0.4,0.6,0.75,0.95,1.15,1.15,1.15,0.8,0.75,0.95,1.15,1.15,1.15,0.85,0.5,0.3,0.35,0.35,0.6,0.6875
"Arlington_Virginia_51013","51013",2030,1.5,0.916666666666667,0.75,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Augusta_Virginia_51015","51015",1970,0.345095693779904,0.402631578947368,0.0421052631578947,0.334210526315789,0.309210526315789,0.509210526315789,0.494736842105263,0.506578947368421,0.425,0.425,0.28125,0.375,0.526315789473684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Augusta_Virginia_51015","51015",2000,0.582675438596491,0.240789473684211,0.335526315789474,0.321052631578947,0.196052631578947,0.407894736842105,0.422368421052632,0.332894736842105,0.573684210526316,0.528947368421053,0.327631578947368,0.496052631578947,0.760526315789474,0.923684210526316,1.23157894736842,1.50921052631579,1.34210526315789,1.08157894736842,0.731578947368421,0.556578947368421,0.365789473684211,0.456578947368421,0.607894736842105,0.561842105263158,0.568421052631579,0.481578947368421,0.359210526315789,0.392105263157895,0.384210526315789,0.248684210526316,0.297697368421053
"Augusta_Virginia_51015","51015",2030,0.223684210526316,0.396929824561403,0.111842105263158,0.223684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bath_Virginia_51017","51017",1970,0.240576496674058,0.302439024390244,0.0926829268292683,0.351219512195122,0.258536585365854,0.319512195121951,0.319512195121951,0.395121951219512,0.178048780487805,0.178048780487805,0.146341463414634,0.195121951219512,0.103658536585366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bath_Virginia_51017","51017",2000,0.514634146341463,0.117073170731707,0.117073170731707,0.0414634146341463,0.00731707317073171,0.209756097560976,0.209756097560976,0.209756097560976,0.24390243902439,0.236585365853659,0.0341463414634146,0.121951219512195,0.597560975609756,1.00731707317073,1.1390243902439,1.21707317073171,1.17560975609756,0.7,0.373170731707317,0.402439024390244,0.465853658536585,0.619512195121951,0.84390243902439,0.760975609756098,0.6,0.651219512195122,0.721951219512195,0.695121951219512,0.660975609756098,0.692682926829268,0.625
"Bath_Virginia_51017","51017",2030,0.158536585365854,0.382113821138211,0.0792682926829268,0.158536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bedford_Virginia_51019","51019",1970,0.424499229583975,0.444067796610169,0.0169491525423729,0.266101694915254,0.264406779661017,0.496610169491525,0.48135593220339,0.486440677966102,0.667796610169492,0.667796610169492,0.544491525423729,0.725988700564972,1.07627118644068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bedford_Virginia_51019","51019",2000,0.779943502824859,0.43728813559322,0.494915254237288,0.489830508474576,0.116949152542373,0.469491525423729,0.488135593220339,0.430508474576271,0.649152542372881,0.698305084745763,0.345762711864407,0.328813559322034,0.525423728813559,0.708474576271186,0.828813559322034,0.93728813559322,1.14745762711864,0.950847457627119,0.871186440677966,0.922033898305085,1.09491525423729,0.889830508474576,1.05762711864407,0.738983050847458,0.733898305084746,0.669491525423729,0.666101694915254,1.21016949152542,1.22203389830508,1.35762711864407,1.42584745762712
"Bedford_Virginia_51019","51019",2030,2.04237288135593,1.89265536723164,1.0593220338983,2.04237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bland_Virginia_51021","51021",1970,0.0171526586620926,0,0,0,0,0,0,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.0471698113207547,0.0628930817610063,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bland_Virginia_51021","51021",2000,0.276729559748428,0.0377358490566038,0.0377358490566038,0,0,0,0,0,0.0830188679245283,0.0830188679245283,0.0830188679245283,0.0830188679245283,0.283018867924528,0.573584905660377,0.573584905660377,0.573584905660377,0.607547169811321,0.407547169811321,0.0339622641509434,0.181132075471698,0.347169811320755,0.50188679245283,0.664150943396226,0.664150943396226,0.524528301886792,0.358490566037736,0.392452830188679,0.305660377358491,0.305660377358491,0.418867924528302,0.523584905660377
"Bland_Virginia_51021","51021",2030,0.60377358490566,0.327044025157233,0.30188679245283,0.60377358490566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botetourt_Virginia_51023","51023",1970,0.286796536796537,0.321428571428571,0.0166666666666667,0.242857142857143,0.24047619047619,0.402380952380952,0.388095238095238,0.392857142857143,0.388095238095238,0.388095238095238,0.282738095238095,0.376984126984127,0.553571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botetourt_Virginia_51023","51023",2000,0.600793650793651,0.228571428571429,0.288095238095238,0.283333333333333,0.116666666666667,0.376190476190476,0.383333333333333,0.323809523809524,0.495238095238095,0.488095238095238,0.228571428571429,0.226190476190476,0.430952380952381,0.661904761904762,0.761904761904762,0.804761904761905,0.838095238095238,0.633333333333333,0.373809523809524,0.516666666666667,0.683333333333333,0.678571428571429,0.942857142857143,0.802380952380952,0.785714285714286,0.807142857142857,0.869047619047619,0.95,0.988095238095238,0.928571428571429,0.87202380952381
"Botetourt_Virginia_51023","51023",2030,1.07142857142857,1,0.636904761904762,1.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bristol_Virginia_51520","51520",1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bristol_Virginia_51520","51520",2000,0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.2,0.2,0,0.1,0.3,0.375
"Bristol_Virginia_51520","51520",2030,1,0.5,0.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunswick_Virginia_51025","51025",1970,0.13107822410148,0.22093023255814,0,0.288372093023256,0.288372093023256,0.288372093023256,0.288372093023256,0.288372093023256,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
